,max_floor_lvl,year_completed,residential,commercial,market_hawker,miscellaneous,multistorey_carpark,precinct_pavilion,total_dwelling_units,1room_sold,2room_sold,3room_sold,4room_sold,5room_sold,exec_sold,multigen_sold,studio_apartment_sold,1room_rental,2room_rental,3room_rental,other_room_rental,full_address
6058,13,1988,1,0,0,0,0,0,127,0,0,0,70,57,0,0,0,0,0,0,0,406 FAJAR RD Singapore
6059,7,2002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406 FERNVALE RD Singapore
6060,13,1984,1,0,0,1,0,0,96,0,0,0,96,0,0,0,0,0,0,0,0,406 HOUGANG AVE 10 Singapore
6061,12,1983,1,1,0,0,0,0,109,0,0,0,109,0,0,0,0,0,0,0,0,406 JURONG WEST ST 42 Singapore
6062,15,1978,1,0,0,0,0,0,112,0,0,0,0,112,0,0,0,0,0,0,0,406 PANDAN GDNS Singapore
6063,13,1989,1,0,0,0,0,0,78,0,0,0,60,18,0,0,0,0,0,0,0,406 PASIR RIS DR 6 Singapore
6064,4,1988,1,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,406 SERANGOON AVE 1 Singapore
6065,14,1999,1,1,0,1,0,0,117,0,0,0,117,0,0,0,0,0,0,0,0,406 SEMBAWANG DR Singapore
6066,13,1985,1,0,0,1,0,0,162,0,0,93,69,0,0,0,0,0,0,0,0,406 SIN MING AVE Singapore
6067,12,1985,1,1,0,0,0,0,164,0,0,102,61,1,0,0,0,0,0,0,0,406 TAMPINES ST 41 Singapore
6068,14,1994,1,0,0,1,0,0,102,0,0,0,52,50,0,0,0,0,0,0,0,406 WOODLANDS ST 41 Singapore
6069,11,1987,1,0,0,1,0,0,60,0,0,0,0,0,60,0,0,0,0,0,0,406 YISHUN AVE 6 Singapore
6070,16,2002,1,0,0,0,0,0,91,0,0,0,60,31,0,0,0,0,0,0,0,406A FERNVALE RD Singapore
6071,5,1999,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406A SEMBAWANG DR Singapore
6072,5,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406A WOODLANDS ST 41 Singapore
6073,21,2003,1,0,0,1,0,0,122,0,0,0,42,80,0,0,0,0,0,0,0,406B FERNVALE RD Singapore
6074,24,2003,1,0,0,1,0,0,156,0,0,0,68,88,0,0,0,0,0,0,0,406C FERNVALE RD Singapore
6075,2,1979,1,1,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,407 ANG MO KIO AVE 10 Singapore
6076,25,1979,1,1,0,0,0,0,96,0,0,0,0,96,0,0,0,0,0,0,0,407 BEDOK NTH AVE 3 Singapore
6077,12,1985,1,0,0,0,0,0,114,0,0,68,46,0,0,0,0,0,0,0,0,407 BT BATOK WEST AVE 4 Singapore
6078,14,1990,1,0,0,0,0,0,80,0,0,0,80,0,0,0,0,0,0,0,0,407 CHOA CHU KANG AVE 3 Singapore
6079,12,1988,1,0,0,0,0,0,132,0,0,0,132,0,0,0,0,0,0,0,0,407 FAJAR RD Singapore
6080,1,2003,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,407 FERNVALE RD Singapore
6081,13,1984,1,0,0,0,0,0,84,0,0,0,0,0,84,0,0,0,0,0,0,407 HOUGANG AVE 10 Singapore
6082,13,1983,1,0,0,0,0,0,84,0,0,0,0,0,84,0,0,0,0,0,0,407 JURONG WEST ST 42 Singapore
6083,15,1978,1,0,0,1,0,0,112,0,0,0,0,112,0,0,0,0,0,0,0,407 PANDAN GDNS Singapore
6084,13,1989,1,1,0,0,0,0,78,0,0,0,60,18,0,0,0,0,0,0,0,407 PASIR RIS DR 6 Singapore
6085,13,1988,1,0,0,1,0,0,84,0,0,0,72,12,0,0,0,0,0,0,0,407 SERANGOON AVE 1 Singapore
6086,14,1999,1,0,0,0,0,0,108,0,0,0,56,52,0,0,0,0,0,0,0,407 SEMBAWANG DR Singapore
6087,13,1985,1,0,0,0,0,0,144,0,0,96,48,0,0,0,0,0,0,0,0,407 SIN MING AVE Singapore
6088,12,1984,1,0,0,0,0,0,123,0,0,114,0,9,0,0,0,0,0,0,0,407 TAMPINES ST 41 Singapore
6089,12,1986,1,1,0,1,0,0,132,0,0,0,132,0,0,0,0,0,0,0,0,407 YISHUN AVE 6 Singapore
6090,26,2003,1,0,0,0,0,0,173,0,0,0,100,73,0,0,0,0,0,0,0,407A FERNVALE RD Singapore
6091,26,2003,1,0,0,0,0,0,173,0,0,0,100,73,0,0,0,0,0,0,0,407B FERNVALE RD Singapore
6092,2,1979,1,1,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,408 ANG MO KIO AVE 10 Singapore
6093,12,1979,1,0,0,1,0,0,132,0,0,0,132,0,0,0,0,0,0,0,0,408 BEDOK NTH AVE 2 Singapore
6094,12,1985,1,0,0,0,0,0,114,0,0,68,46,0,0,0,0,0,0,0,0,408 BT BATOK WEST AVE 4 Singapore
6095,11,1990,1,0,0,0,0,0,94,0,0,0,94,0,0,0,0,0,0,0,0,408 CHOA CHU KANG AVE 3 Singapore
6096,11,1988,1,0,0,0,0,0,80,0,0,0,0,0,80,0,0,0,0,0,0,408 FAJAR RD Singapore
6097,4,2003,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408 FERNVALE RD Singapore
6098,13,1984,1,0,0,0,0,0,120,0,0,0,24,96,0,0,0,0,0,0,0,408 HOUGANG AVE 10 Singapore
6099,11,1983,1,0,0,0,0,0,90,0,0,0,10,80,0,0,0,0,0,0,0,408 JURONG WEST ST 42 Singapore
6100,12,1978,1,0,0,0,0,0,110,0,0,0,110,0,0,0,0,0,0,0,0,408 PANDAN GDNS Singapore
6101,13,1989,1,0,0,0,0,0,72,0,0,0,0,0,72,0,0,0,0,0,0,408 PASIR RIS DR 6 Singapore
6102,14,1999,1,0,0,0,0,0,65,0,0,0,0,0,65,0,0,0,0,0,0,408 SEMBAWANG DR Singapore
6103,13,1988,1,1,0,0,0,0,72,0,0,0,48,24,0,0,0,0,0,0,0,408 SERANGOON AVE 1 Singapore
6104,25,1985,1,0,0,0,0,0,96,0,0,0,0,96,0,0,0,0,0,0,0,408 SIN MING AVE Singapore
6105,12,1984,1,0,0,0,0,0,139,0,0,120,0,19,0,0,0,0,0,0,0,408 TAMPINES ST 41 Singapore
6106,13,1994,1,1,0,0,0,0,99,0,0,0,61,38,0,0,0,0,0,0,0,408 WOODLANDS ST 41 Singapore
6107,12,1986,1,0,0,1,0,0,132,0,0,0,132,0,0,0,0,0,0,0,0,408 YISHUN AVE 6 Singapore
6108,25,2004,1,0,0,0,0,0,131,0,0,0,92,39,0,0,0,0,0,0,0,408A FERNVALE RD Singapore
6109,25,2003,1,1,0,0,0,0,140,0,0,0,96,44,0,0,0,0,0,0,0,408B FERNVALE RD Singapore
6110,25,2004,1,0,0,0,0,0,130,0,0,0,68,62,0,0,0,0,0,0,0,408C FERNVALE RD Singapore
6111,1,1979,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409 ANG MO KIO AVE 10 Singapore
6112,11,1979,1,0,0,1,0,0,158,0,0,136,20,2,0,0,0,0,0,0,0,409 BEDOK NTH AVE 2 Singapore
6113,12,1985,1,0,0,0,0,0,114,0,0,68,46,0,0,0,0,0,0,0,0,409 BT BATOK WEST AVE 4 Singapore
6114,14,1990,1,0,0,0,0,0,80,0,0,0,80,0,0,0,0,0,0,0,0,409 CHOA CHU KANG AVE 3 Singapore
6115,13,1984,1,0,0,0,0,0,96,0,0,0,18,78,0,0,0,0,0,0,0,409 HOUGANG AVE 10 Singapore
6116,13,1985,1,0,0,1,0,0,84,0,0,0,0,0,84,0,0,0,0,0,0,409 JURONG WEST ST 42 Singapore
6117,12,1978,1,0,0,0,0,0,110,0,0,0,110,0,0,0,0,0,0,0,0,409 PANDAN GDNS Singapore
6118,11,1989,1,0,0,0,0,0,80,0,0,0,60,20,0,0,0,0,0,0,0,409 PASIR RIS DR 6 Singapore
6119,12,1988,1,0,0,0,0,0,88,0,0,0,77,11,0,0,0,0,0,0,0,409 SAUJANA RD Singapore
6120,13,1988,1,0,0,1,0,0,96,0,0,0,72,24,0,0,0,0,0,0,0,409 SERANGOON CTRL Singapore
6121,14,1999,1,0,0,0,0,0,93,0,0,0,28,65,0,0,0,0,0,0,0,409 SEMBAWANG DR Singapore
6122,3,2000,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409 SIN MING AVE Singapore
6123,12,1985,1,0,0,0,0,0,88,0,0,0,88,0,0,0,0,0,0,0,0,409 TAMPINES ST 41 Singapore
6124,14,1994,1,0,0,0,0,0,87,0,0,0,37,50,0,0,0,0,0,0,0,409 WOODLANDS ST 41 Singapore
6125,12,1987,1,0,0,0,0,0,110,0,0,66,44,0,0,0,0,0,0,0,0,409 YISHUN RING RD Singapore
6126,25,2004,1,0,0,1,0,0,131,0,0,0,92,39,0,0,0,0,0,0,0,409A FERNVALE RD Singapore
6127,25,2004,1,0,0,1,0,0,130,0,0,0,91,39,0,0,0,0,0,0,0,409B FERNVALE RD Singapore
6128,16,1977,1,0,0,0,0,0,120,0,0,0,120,0,0,0,0,0,0,0,0,41 BEDOK STH RD Singapore
6129,8,1981,1,1,0,0,0,0,56,0,0,0,56,0,0,0,0,0,0,0,0,41 CAMBRIDGE RD Singapore
6130,14,1979,1,0,0,1,0,0,156,0,0,129,26,0,0,0,0,0,0,1,0,41 CHAI CHEE ST Singapore
6131,18,1994,1,0,0,0,0,0,44,0,0,0,5,39,0,0,0,0,0,0,0,41 CIRCUIT RD Singapore
6132,4,1974,1,1,0,0,0,0,24,0,0,24,0,0,0,0,0,0,0,0,0,41 HOLLAND DR Singapore
6133,2,1959,1,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,41 JLN BAHAGIA Singapore
6134,1,2003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41 JLN TIGA Singapore
6135,4,1949,1,0,0,0,0,0,24,0,0,24,0,0,0,0,0,0,0,0,0,41 KIM CHENG ST Singapore
6136,16,1974,1,1,0,0,0,0,238,0,0,236,0,2,0,0,0,0,0,0,0,41 SIMS DR Singapore
6137,2,1963,1,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,41 STIRLING RD Singapore
6138,10,1962,1,0,0,0,0,0,118,0,28,87,2,0,0,0,0,0,1,0,0,41 TANGLIN HALT RD Singapore
6139,12,1977,1,0,0,1,0,0,110,0,0,0,110,0,0,0,0,0,0,0,0,41 TEBAN GDNS RD Singapore
6140,14,1975,1,0,0,1,0,0,182,0,0,0,0,0,0,0,0,0,182,0,0,41 TELOK BLANGAH RISE Singapore
6141,1,2003,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41A CAMBRIDGE RD Singapore
6142,2,1979,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410 ANG MO KIO AVE 10 Singapore
6143,11,1979,1,1,0,1,0,0,158,0,0,136,20,0,2,0,0,0,0,0,0,410 BEDOK NTH AVE 2 Singapore
6144,12,1985,1,1,0,0,0,0,114,0,0,68,46,0,0,0,0,0,0,0,0,410 BT BATOK WEST AVE 4 Singapore
6145,14,1977,1,0,0,0,0,0,130,0,0,0,130,0,0,0,0,0,0,0,0,410 C'WEALTH AVE WEST Singapore
6146,11,1990,1,1,0,0,0,0,94,0,0,0,94,0,0,0,0,0,0,0,0,410 CHOA CHU KANG AVE 3 Singapore
6147,4,1984,1,1,0,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,410 EUNOS RD 5 Singapore
6148,4,2010,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410 FERNVALE RD Singapore
6149,4,1984,1,0,0,0,0,0,40,0,0,24,16,0,0,0,0,0,0,0,0,410 HOUGANG AVE 10 Singapore
6150,11,1984,1,0,0,1,0,0,80,0,0,0,0,0,80,0,0,0,0,0,0,410 JURONG WEST ST 42 Singapore
6151,4,1989,1,0,0,0,0,0,12,0,0,0,0,0,12,0,0,0,0,0,0,410 PASIR RIS DR 6 Singapore
6152,15,1978,1,0,0,1,0,0,165,0,0,162,0,3,0,0,0,0,0,0,0,410 PANDAN GDNS Singapore
6153,16,1988,1,0,0,0,0,0,60,0,0,0,0,60,0,0,0,0,0,0,0,410 SAUJANA RD Singapore
6154,13,1988,1,0,0,1,0,0,72,0,0,0,48,24,0,0,0,0,0,0,0,410 SERANGOON CTRL Singapore
6155,14,1999,1,0,0,0,0,0,92,0,0,0,27,65,0,0,0,0,0,0,0,410 SEMBAWANG DR Singapore
6156,25,2017,1,0,0,1,0,0,408,0,0,0,0,0,0,0,0,168,240,0,0,410 SIN MING AVE Singapore
6157,12,1984,1,0,0,0,0,0,130,0,0,128,0,2,0,0,0,0,0,0,0,410 TAMPINES ST 41 Singapore
6158,13,1994,1,0,0,0,0,0,64,0,0,0,20,44,0,0,0,0,0,0,0,410 WOODLANDS ST 41 Singapore
6159,12,1987,1,1,0,0,0,0,88,0,0,0,48,40,0,0,0,0,0,0,0,410 YISHUN RING RD Singapore
6160,25,2010,1,0,0,0,0,0,144,0,0,0,144,0,0,0,0,0,0,0,0,410A FERNVALE RD Singapore
6161,5,1993,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410A SERANGOON CTRL Singapore
6162,6,2016,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,410A SIN MING AVE Singapore
6163,25,2011,1,0,0,0,0,0,146,0,0,0,146,0,0,0,0,0,0,0,0,410B FERNVALE RD Singapore
6164,25,2010,1,1,0,0,0,0,136,0,0,0,136,0,0,0,0,0,0,0,0,410C FERNVALE RD Singapore
6165,12,1978,1,0,0,0,0,0,88,0,0,0,88,0,0,0,0,0,0,0,0,411 ANG MO KIO AVE 10 Singapore
6166,12,1979,1,0,0,1,0,0,132,0,0,0,132,0,0,0,0,0,0,0,0,411 BEDOK NTH AVE 2 Singapore
6167,12,1985,1,0,0,0,0,0,132,0,0,66,66,0,0,0,0,0,0,0,0,411 BT BATOK WEST AVE 4 Singapore
6168,14,1977,1,1,0,0,0,0,130,0,0,0,130,0,0,0,0,0,0,0,0,411 C'WEALTH AVE WEST Singapore
6169,16,1991,1,0,0,1,0,0,115,0,0,0,115,0,0,0,0,0,0,0,0,411 CHOA CHU KANG AVE 3 Singapore
6170,17,1984,1,0,0,0,0,0,116,0,0,0,72,44,0,0,0,0,0,0,0,411 EUNOS RD 5 Singapore
6171,1,2011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,411 FERNVALE RD Singapore
6172,13,1984,1,0,0,0,0,0,96,0,0,0,96,0,0,0,0,0,0,0,0,411 HOUGANG AVE 10 Singapore
6173,12,1983,1,1,0,0,0,0,110,0,0,0,110,0,0,0,0,0,0,0,0,411 JURONG WEST ST 42 Singapore
6174,11,1989,1,0,0,0,0,0,90,0,0,0,70,20,0,0,0,0,0,0,0,411 PASIR RIS DR 6 Singapore
6175,15,1978,1,1,0,0,0,0,165,0,0,162,0,3,0,0,0,0,0,0,0,411 PANDAN GDNS Singapore
6176,4,1988,1,0,0,0,0,0,24,0,0,0,0,0,24,0,0,0,0,0,0,411 SAUJANA RD Singapore
6177,13,1988,1,1,0,0,0,0,108,0,0,0,84,24,0,0,0,0,0,0,0,411 SERANGOON CTRL Singapore
6178,14,1999,1,0,0,1,0,0,92,0,0,0,27,65,0,0,0,0,0,0,0,411 SEMBAWANG DR Singapore
6179,12,1984,1,0,0,1,0,0,103,0,0,74,0,29,0,0,0,0,0,0,0,411 TAMPINES ST 41 Singapore
6180,12,1986,1,0,0,0,0,0,62,0,0,6,4,10,42,0,0,0,0,0,0,411 WOODLANDS ST 41 Singapore
6181,10,1992,1,1,0,1,0,0,92,0,0,0,58,34,0,0,0,0,0,0,0,411 YISHUN RING RD Singapore
6182,25,2011,1,0,0,0,0,0,136,0,0,0,136,0,0,0,0,0,0,0,0,411A FERNVALE RD Singapore
6183,25,2011,1,1,0,0,0,0,136,0,0,0,136,0,0,0,0,0,0,0,0,411B FERNVALE RD Singapore
6184,12,1978,1,0,0,0,0,0,88,0,0,0,88,0,0,0,0,0,0,0,0,412 ANG MO KIO AVE 10 Singapore
6185,9,1978,1,1,0,0,0,0,146,0,0,132,14,0,0,0,0,0,0,0,0,412 BEDOK NTH AVE 2 Singapore
6186,17,2016,1,0,0,0,0,0,224,0,0,0,0,0,0,0,0,80,144,0,0,412 BT BATOK WEST AVE 4 Singapore
6187,14,1977,1,0,0,0,0,0,130,0,0,0,130,0,0,0,0,0,0,0,0,412 C'WEALTH AVE WEST Singapore
6188,15,1990,1,0,0,0,0,0,129,0,0,0,129,0,0,0,0,0,0,0,0,412 CHOA CHU KANG AVE 3 Singapore
6189,11,1990,1,0,0,1,0,0,63,0,0,0,20,43,0,0,0,0,0,0,0,412 EUNOS RD 5 Singapore
6190,1,2002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,412 FERNVALE LINK Singapore
6191,4,1985,1,0,0,0,0,0,40,0,0,24,16,0,0,0,0,0,0,0,0,412 HOUGANG AVE 10 Singapore
6192,12,1984,1,0,0,0,0,0,132,0,0,0,132,0,0,0,0,0,0,0,0,412 JURONG WEST ST 42 Singapore
6193,15,1978,1,1,0,0,0,0,163,0,0,158,0,5,0,0,0,0,0,0,0,412 PANDAN GDNS Singapore
6194,13,1989,1,0,0,1,0,0,96,0,0,0,72,24,0,0,0,0,0,0,0,412 PASIR RIS DR 6 Singapore
6195,12,1988,1,0,0,1,0,0,110,0,0,0,110,0,0,0,0,0,0,0,0,412 SAUJANA RD Singapore
6196,11,1988,1,0,0,0,0,0,80,0,0,0,60,20,0,0,0,0,0,0,0,412 SERANGOON CTRL Singapore
6197,14,1999,1,0,0,0,0,0,93,0,0,0,28,65,0,0,0,0,0,0,0,412 SEMBAWANG DR Singapore
6198,12,1984,1,0,0,0,0,0,107,0,0,78,0,29,0,0,0,0,0,0,0,412 TAMPINES ST 41 Singapore
6199,12,1986,1,0,0,0,0,0,62,0,0,6,4,10,42,0,0,0,0,0,0,412 WOODLANDS ST 41 Singapore
6200,9,1992,1,0,0,0,0,0,56,0,0,0,40,16,0,0,0,0,0,0,0,412 YISHUN RING RD Singapore
6201,7,2015,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412A BT BATOK WEST AVE 4 Singapore
6202,23,2002,1,0,0,1,0,0,122,0,0,0,39,83,0,0,0,0,0,0,0,412A FERNVALE LINK Singapore
6203,23,2002,1,0,0,0,0,0,122,0,0,0,39,83,0,0,0,0,0,0,0,412B FERNVALE LINK Singapore
6204,12,1978,1,0,0,0,0,0,88,0,0,0,88,0,0,0,0,0,0,0,0,413 ANG MO KIO AVE 10 Singapore
6205,25,1978,1,0,0,0,0,0,96,0,0,0,0,96,0,0,0,0,0,0,0,413 BEDOK NTH AVE 2 Singapore
6206,4,1986,1,1,0,0,0,0,24,0,0,19,5,0,0,0,0,0,0,0,0,413 BT BATOK WEST AVE 4 Singapore
6207,25,1977,1,0,0,0,0,0,96,0,0,0,0,96,0,0,0,0,0,0,0,413 C'WEALTH AVE WEST Singapore
6208,15,1991,1,0,0,0,0,0,116,0,0,0,116,0,0,0,0,0,0,0,0,413 CHOA CHU KANG AVE 3 Singapore
6209,11,1990,1,0,0,1,0,0,84,0,0,0,26,58,0,0,0,0,0,0,0,413 EUNOS RD 5 Singapore
6210,5,2002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413 FERNVALE LINK Singapore
6211,13,1984,1,0,0,0,0,0,96,0,0,0,96,0,0,0,0,0,0,0,0,413 HOUGANG AVE 10 Singapore
6212,12,1983,1,0,0,1,0,0,132,0,0,0,132,0,0,0,0,0,0,0,0,413 JURONG WEST ST 42 Singapore
6213,4,1989,1,0,0,0,0,0,28,0,0,0,0,0,28,0,0,0,0,0,0,413 PASIR RIS DR 6 Singapore
6214,25,1979,1,0,0,0,0,0,96,0,0,0,0,96,0,0,0,0,0,0,0,413 PANDAN GDNS Singapore
6215,11,1988,1,0,0,1,0,0,80,0,0,0,44,36,0,0,0,0,0,0,0,413 SAUJANA RD Singapore
6216,11,1988,1,0,0,0,0,0,80,0,0,0,60,20,0,0,0,0,0,0,0,413 SERANGOON CTRL Singapore
6217,14,1999,1,0,0,1,0,0,91,0,0,0,26,65,0,0,0,0,0,0,0,413 SEMBAWANG DR Singapore
6218,4,1985,1,0,0,0,0,0,24,0,0,16,8,0,0,0,0,0,0,0,0,413 TAMPINES ST 41 Singapore
6219,13,1994,1,0,0,0,0,0,72,0,0,0,48,24,0,0,0,0,0,0,0,413 WOODLANDS ST 41 Singapore
6220,9,1992,1,1,0,0,0,0,74,0,0,0,37,37,0,0,0,0,0,0,0,413 YISHUN RING RD Singapore
6221,5,1995,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413A C'WEALTH AVE WEST Singapore
6222,23,2002,1,0,0,0,0,0,122,0,0,0,39,83,0,0,0,0,0,0,0,413A FERNVALE LINK Singapore
6223,5,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413A WOODLANDS ST 41 Singapore
6224,23,2002,1,0,0,0,0,0,122,0,0,0,39,83,0,0,0,0,0,0,0,413B FERNVALE LINK Singapore
6225,12,1978,1,0,0,0,0,0,132,0,0,0,132,0,0,0,0,0,0,0,0,414 ANG MO KIO AVE 10 Singapore
6226,25,1978,1,0,0,0,0,0,96,0,0,0,0,96,0,0,0,0,0,0,0,414 BEDOK NTH AVE 2 Singapore
6227,12,1985,1,0,0,0,0,0,110,0,0,66,44,0,0,0,0,0,0,0,0,414 BT BATOK WEST AVE 4 Singapore
6228,25,1977,1,0,0,0,0,0,96,0,0,0,0,96,0,0,0,0,0,0,0,414 C'WEALTH AVE WEST Singapore
6229,12,1991,1,0,0,0,0,0,91,0,0,0,69,22,0,0,0,0,0,0,0,414 CHOA CHU KANG AVE 4 Singapore
6230,4,1984,1,1,0,0,0,0,27,0,0,27,0,0,0,0,0,0,0,0,0,414 EUNOS RD 5 Singapore
6231,1,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414 FERNVALE LINK Singapore
6232,13,1984,1,0,0,1,0,0,96,0,0,0,96,0,0,0,0,0,0,0,0,414 HOUGANG AVE 10 Singapore
6233,12,1983,1,1,0,0,0,0,109,0,0,0,109,0,0,0,0,0,0,0,0,414 JURONG WEST ST 42 Singapore
6234,12,1978,1,1,0,0,0,0,110,0,0,0,110,0,0,0,0,0,0,0,0,414 PANDAN GDNS Singapore
6235,13,1989,1,0,0,0,0,0,72,0,0,0,48,24,0,0,0,0,0,0,0,414 PASIR RIS DR 6 Singapore
6236,4,1988,1,0,0,0,0,0,20,0,0,0,17,3,0,0,0,0,0,0,0,414 SAUJANA RD Singapore
6237,11,1988,1,0,0,0,0,0,60,0,0,0,40,20,0,0,0,0,0,0,0,414 SERANGOON CTRL Singapore
6238,14,1999,1,0,0,0,0,0,91,0,0,0,26,65,0,0,0,0,0,0,0,414 SEMBAWANG DR Singapore
6239,10,1985,1,0,0,1,0,0,108,0,0,0,108,0,0,0,0,0,0,0,0,414 TAMPINES ST 41 Singapore
6240,13,1994,1,0,0,0,0,0,64,0,0,0,20,44,0,0,0,0,0,0,0,414 WOODLANDS ST 41 Singapore
6241,2,1992,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414 YISHUN RING RD Singapore
6242,22,2014,1,0,0,0,0,0,147,0,0,84,63,0,0,0,0,0,0,0,0,414A FERNVALE LINK Singapore
6243,22,2014,1,0,0,1,0,0,147,0,0,84,63,0,0,0,0,0,0,0,0,414B FERNVALE LINK Singapore
6244,12,1978,1,0,0,1,0,0,176,0,0,0,176,0,0,0,0,0,0,0,0,415 ANG MO KIO AVE 10 Singapore
6245,25,1978,1,0,0,0,0,0,96,0,0,0,0,96,0,0,0,0,0,0,0,415 BEDOK NTH AVE 2 Singapore
6246,4,1986,1,1,0,1,0,0,16,0,0,10,6,0,0,0,0,0,0,0,0,415 BT BATOK WEST AVE 4 Singapore
6247,25,1977,1,1,0,0,0,0,96,0,0,0,0,96,0,0,0,0,0,0,0,415 C'WEALTH AVE WEST Singapore
6248,4,1991,1,0,0,0,0,0,32,0,0,0,26,6,0,0,0,0,0,0,0,415 CHOA CHU KANG AVE 4 Singapore
6249,17,1984,1,0,0,1,0,0,116,0,0,0,72,44,0,0,0,0,0,0,0,415 EUNOS RD 5 Singapore
6250,1,2016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,415 FERNVALE LINK Singapore
6251,10,1984,1,0,0,1,0,0,108,0,0,72,36,0,0,0,0,0,0,0,0,415 HOUGANG AVE 10 Singapore
6252,12,1983,1,0,0,0,0,0,88,0,0,0,12,76,0,0,0,0,0,0,0,415 JURONG WEST ST 42 Singapore
6253,13,1989,1,0,0,1,0,0,72,0,0,0,48,24,0,0,0,0,0,0,0,415 PASIR RIS DR 6 Singapore
6254,4,1978,1,1,0,0,0,0,30,0,0,28,0,0,0,0,0,0,0,2,0,415 PANDAN GDNS Singapore
6255,11,1988,1,0,0,0,0,0,80,0,0,0,44,36,0,0,0,0,0,0,0,415 SAUJANA RD Singapore
6256,14,1999,1,0,0,0,0,0,65,0,0,0,0,0,65,0,0,0,0,0,0,415 SEMBAWANG DR Singapore
6257,11,1988,1,0,0,0,0,0,60,0,0,0,40,20,0,0,0,0,0,0,0,415 SERANGOON CTRL Singapore
6258,4,1985,1,0,0,0,0,0,23,0,0,14,8,1,0,0,0,0,0,0,0,415 TAMPINES ST 41 Singapore
6259,13,1994,1,0,0,0,0,0,64,0,0,0,20,44,0,0,0,0,0,0,0,415 WOODLANDS ST 41 Singapore
6260,10,1992,1,1,0,0,0,0,74,0,0,0,37,37,0,0,0,0,0,0,0,415 YISHUN AVE 11 Singapore
6261,22,2014,1,0,0,1,0,0,147,0,0,0,84,63,0,0,0,0,0,0,0,415A FERNVALE LINK Singapore
6262,1,1999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,415A SEMBAWANG DR Singapore
6263,21,2014,1,0,0,0,0,0,142,0,0,0,62,80,0,0,0,0,0,0,0,415B FERNVALE LINK Singapore
6264,21,2014,1,0,0,0,0,0,143,0,0,0,61,82,0,0,0,0,0,0,0,415C FERNVALE LINK Singapore
6265,14,1978,1,1,0,0,0,0,188,0,0,160,24,1,3,0,0,0,0,0,0,416 ANG MO KIO AVE 10 Singapore
6266,9,1978,1,1,0,0,0,0,157,0,0,140,14,2,1,0,0,0,0,0,0,416 BEDOK NTH AVE 2 Singapore
6267,12,1985,1,0,0,0,0,0,110,0,0,66,44,0,0,0,0,0,0,0,0,416 BT BATOK WEST AVE 4 Singapore
6268,14,1999,1,0,0,0,0,0,65,0,0,0,0,0,65,0,0,0,0,0,0,416 CANBERRA RD Singapore
6269,15,1991,1,0,0,0,0,0,80,0,0,0,38,42,0,0,0,0,0,0,0,416 CHOA CHU KANG AVE 4 Singapore
6270,40,2012,1,0,0,0,0,0,222,0,0,0,74,148,0,0,0,0,0,0,0,416 CLEMENTI AVE 1 Singapore
6271,4,1984,1,1,0,0,0,0,27,0,0,27,0,0,0,0,0,0,0,0,0,416 EUNOS RD 5 Singapore
6272,1,2016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,416 FERNVALE LINK Singapore
6273,10,1984,1,0,0,0,0,0,96,0,0,0,16,80,0,0,0,0,0,0,0,416 HOUGANG AVE 10 Singapore
